altitude,temperature,pressure,density,speed_of_sound,viscosity
[m],[Kelvin],[pascal],[kg/m3],[m/s],[Pa.s]
1568,277.958,83852.8,1.05094,334.222,1.76E-05
1569,277.951,83842.5,1.05083,334.218,1.76E-05
1570,277.945,83832.2,1.05073,334.214,1.76E-05
1571,277.938,83821.9,1.05062,334.21,1.76E-05
1572,277.932,83811.6,1.05052,334.206,1.76E-05
1573,277.925,83801.3,1.05041,334.202,1.76E-05
1574,277.919,83791,1.05031,334.198,1.76E-05
1575,277.912,83780.7,1.0502,334.194,1.76E-05
1576,277.906,83770.4,1.0501,334.19,1.76E-05
1577,277.899,83760.1,1.05,334.187,1.76E-05
1578,277.893,83749.8,1.04989,334.183,1.76E-05
1579,277.886,83739.5,1.04979,334.179,1.76E-05
1580,277.88,83729.2,1.04968,334.175,1.76E-05
1581,277.873,83718.9,1.04958,334.171,1.76E-05
1582,277.867,83708.6,1.04947,334.167,1.76E-05
1583,277.861,83698.3,1.04937,334.163,1.76E-05
1584,277.854,83688,1.04926,334.159,1.76E-05
1585,277.847,83677.8,1.04916,334.155,1.76E-05
1586,277.841,83667.5,1.04906,334.151,1.76E-05
1587,277.834,83657.2,1.04895,334.147,1.76E-05
1588,277.828,83646.9,1.04885,334.144,1.76E-05
1589,277.821,83636.6,1.04874,334.14,1.76E-05
1590,277.815,83626.3,1.04864,334.136,1.76E-05
1591,277.808,83616,1.04853,334.132,1.76E-05
1592,277.802,83605.8,1.04843,334.128,1.76E-05
1593,277.796,83595.5,1.04832,334.124,1.76E-05
1594,277.789,83585.2,1.04822,334.12,1.76E-05
1595,277.782,83574.9,1.04812,334.116,1.76E-05
1596,277.776,83564.6,1.04801,334.112,1.76E-05
1597,277.769,83554.4,1.04791,334.108,1.76E-05
1598,277.763,83544.1,1.0478,334.104,1.76E-05
1599,277.756,83533.8,1.0477,334.101,1.76E-05
1600,277.75,83523.5,1.04759,334.097,1.76E-05
1601,277.743,83513.3,1.04749,334.093,1.76E-05
1602,277.737,83503,1.04739,334.089,1.76E-05
1603,277.731,83492.7,1.04728,334.085,1.76E-05
1604,277.724,83482.5,1.04718,334.081,1.76E-05
1605,277.717,83472.2,1.04707,334.077,1.76E-05
1606,277.711,83461.9,1.04697,334.073,1.76E-05
1607,277.704,83451.6,1.04686,334.069,1.76E-05
1608,277.698,83441.4,1.04676,334.065,1.76E-05
1609,277.691,83431.1,1.04666,334.061,1.76E-05
1610,277.685,83420.9,1.04655,334.058,1.76E-05
1611,277.678,83410.6,1.04645,334.054,1.76E-05
1612,277.672,83400.3,1.04634,334.05,1.76E-05
1613,277.665,83390.1,1.04624,334.046,1.76E-05
1614,277.659,83379.8,1.04613,334.042,1.76E-05
1615,277.652,83369.6,1.04603,334.038,1.76E-05
1616,277.646,83359.3,1.04593,334.034,1.76E-05
1617,277.639,83349,1.04582,334.03,1.76E-05
1618,277.633,83338.8,1.04572,334.026,1.76E-05
1619,277.626,83328.5,1.04561,334.022,1.76E-05
1620,277.62,83318.3,1.04551,334.018,1.76E-05
1621,277.613,83308,1.0454,334.015,1.76E-05
1622,277.607,83297.8,1.0453,334.011,1.76E-05
1623,277.6,83287.5,1.0452,334.007,1.76E-05
1624,277.594,83277.3,1.04509,334.003,1.76E-05
1625,277.587,83267,1.04499,333.999,1.76E-05
1626,277.581,83256.8,1.04488,333.995,1.76E-05
1627,277.575,83246.5,1.04478,333.991,1.76E-05
1628,277.568,83236.3,1.04468,333.987,1.76E-05
1629,277.561,83226,1.04457,333.983,1.76E-05
1630,277.555,83215.8,1.04447,333.979,1.76E-05
1631,277.548,83205.6,1.04436,333.975,1.76E-05
1632,277.542,83195.3,1.04426,333.972,1.76E-05
1633,277.535,83185.1,1.04415,333.968,1.76E-05
1634,277.529,83174.8,1.04405,333.964,1.76E-05
1635,277.522,83164.6,1.04395,333.96,1.76E-05
1636,277.516,83154.4,1.04384,333.956,1.76E-05
1637,277.51,83144.1,1.04374,333.952,1.76E-05
1638,277.503,83133.9,1.04363,333.948,1.76E-05
1639,277.496,83123.7,1.04353,333.944,0.000017584
1640,277.49,83113.4,1.04343,333.94,1.76E-05
1641,277.483,83103.2,1.04332,333.936,1.76E-05
1642,277.477,83093,1.04322,333.932,0.000017583
1643,277.47,83082.7,1.04311,333.928,1.76E-05
1644,277.464,83072.5,1.04301,333.925,1.76E-05
1645,277.457,83062.3,1.04291,333.921,0.000017582
1646,277.451,83052,1.0428,333.917,1.76E-05
1647,277.445,83041.8,1.0427,333.913,1.76E-05
1648,277.438,83031.6,1.04259,333.909,0.000017581
1649,277.431,83021.4,1.04249,333.905,1.76E-05
1650,277.425,83011.1,1.04239,333.901,1.76E-05
1651,277.418,83000.9,1.04228,333.897,0.00001758
1652,277.412,82990.7,1.04218,333.893,1.76E-05
1653,277.405,82980.5,1.04208,333.889,1.76E-05
1654,277.399,82970.3,1.04197,333.885,0.000017579
1655,277.392,82960,1.04187,333.882,1.76E-05
1656,277.386,82949.8,1.04176,333.878,1.76E-05
1657,277.379,82939.6,1.04166,333.874,0.000017578
1658,277.373,82929.4,1.04156,333.87,1.76E-05
1659,277.366,82919.2,1.04145,333.866,1.76E-05
1660,277.36,82909,1.04135,333.862,0.000017577
1661,277.353,82898.8,1.04124,333.858,1.76E-05
1662,277.347,82888.6,1.04114,333.854,1.76E-05
1663,277.34,82878.3,1.04104,333.85,0.000017576
1664,277.334,82868.1,1.04093,333.846,1.76E-05
1665,277.327,82857.9,1.04083,333.842,1.76E-05
1666,277.321,82847.7,1.04072,333.839,0.000017575
1667,277.314,82837.5,1.04062,333.835,1.76E-05
1668,277.308,82827.3,1.04052,333.831,1.76E-05
1669,277.301,82817.1,1.04041,333.827,0.000017574
1670,277.295,82806.9,1.04031,333.823,1.76E-05
1671,277.288,82796.7,1.04021,333.819,1.76E-05
1672,277.282,82786.5,1.0401,333.815,1.76E-05
1673,277.275,82776.3,1.04,333.811,1.76E-05
1674,277.269,82766.1,1.03989,333.807,1.76E-05
1675,277.262,82755.9,1.03979,333.803,1.76E-05
1676,277.256,82745.7,1.03969,333.799,1.76E-05
1677,277.249,82735.5,1.03958,333.795,1.76E-05
1678,277.243,82725.3,1.03948,333.792,1.76E-05
1679,277.236,82715.1,1.03938,333.788,1.76E-05
1680,277.23,82704.9,1.03927,333.784,1.76E-05
1681,277.224,82694.7,1.03917,333.78,1.76E-05
1682,277.217,82684.6,1.03906,333.776,1.76E-05
1683,277.21,82674.4,1.03896,333.772,1.76E-05
1684,277.204,82664.2,1.03886,333.768,1.76E-05
1685,277.197,82654,1.03875,333.764,1.76E-05
1686,277.191,82643.8,1.03865,333.76,1.76E-05
1687,277.184,82633.6,1.03855,333.756,1.76E-05
1688,277.178,82623.4,1.03844,333.752,1.76E-05
1689,277.171,82613.3,1.03834,333.749,1.76E-05
1690,277.165,82603.1,1.03824,333.745,1.76E-05
1691,277.159,82592.9,1.03813,333.741,1.76E-05
1692,277.152,82582.7,1.03803,333.737,1.76E-05
1693,277.145,82572.5,1.03792,333.733,1.76E-05
1694,277.139,82562.4,1.03782,333.729,1.76E-05
1695,277.132,82552.2,1.03772,333.725,1.76E-05
1696,277.126,82542,1.03761,333.721,1.76E-05
1697,277.119,82531.8,1.03751,333.717,1.76E-05
1698,277.113,82521.6,1.03741,333.713,1.76E-05
1699,277.106,82511.5,1.0373,333.709,1.76E-05
1700,277.1,82501.3,1.0372,333.705,1.76E-05
1701,277.093,82491.1,1.0371,333.702,1.76E-05
1702,277.087,82481,1.03699,333.698,1.76E-05
1703,277.08,82470.8,1.03689,333.694,1.76E-05
1704,277.074,82460.6,1.03679,333.69,1.76E-05
1705,277.067,82450.5,1.03668,333.686,1.76E-05
1706,277.061,82440.3,1.03658,333.682,1.76E-05
1707,277.054,82430.1,1.03648,333.678,1.76E-05
1708,277.048,82420,1.03637,333.674,1.76E-05
1709,277.041,82409.8,1.03627,333.67,1.76E-05
1710,277.035,82399.6,1.03616,333.666,1.76E-05
1711,277.028,82389.5,1.03606,333.662,1.76E-05
1712,277.022,82379.3,1.03596,333.659,1.76E-05
1713,277.015,82369.2,1.03585,333.655,1.76E-05
1714,277.009,82359,1.03575,333.651,1.76E-05
1715,277.002,82348.8,1.03565,333.647,1.76E-05
1716,276.996,82338.7,1.03554,333.643,1.76E-05
1717,276.989,82328.5,1.03544,333.639,1.76E-05
1718,276.983,82318.4,1.03534,333.635,1.76E-05
1719,276.976,82308.2,1.03523,333.631,1.76E-05
1720,276.97,82298.1,1.03513,333.627,1.76E-05
1721,276.963,82287.9,1.03503,333.623,1.76E-05
1722,276.957,82277.8,1.03492,333.619,1.76E-05
1723,276.95,82267.6,1.03482,333.615,1.76E-05
1724,276.944,82257.5,1.03472,333.612,1.76E-05
1725,276.938,82247.3,1.03461,333.608,1.76E-05
1726,276.931,82237.2,1.03451,333.604,1.76E-05
1727,276.924,82227,1.03441,333.6,1.76E-05
1728,276.918,82216.9,1.0343,333.596,1.76E-05
1729,276.911,82206.8,1.0342,333.592,1.76E-05
1730,276.905,82196.6,1.0341,333.588,1.76E-05
1731,276.898,82186.5,1.03399,333.584,1.76E-05
1732,276.892,82176.3,1.03389,333.58,1.76E-05
1733,276.885,82166.2,1.03379,333.576,1.76E-05
1734,276.879,82156.1,1.03368,333.572,1.76E-05
1735,276.873,82145.9,1.03358,333.568,1.76E-05
1736,276.866,82135.8,1.03348,333.565,1.76E-05
1737,276.859,82125.7,1.03337,333.561,1.76E-05
1738,276.853,82115.5,1.03327,333.557,1.76E-05
1739,276.846,82105.4,1.03317,333.553,1.76E-05
1740,276.84,82095.3,1.03306,333.549,1.76E-05
1741,276.833,82085.1,1.03296,333.545,1.76E-05
1742,276.827,82075,1.03286,333.541,1.75E-05
1743,276.82,82064.9,1.03275,333.537,1.75E-05
1744,276.814,82054.7,1.03265,333.533,1.75E-05
1745,276.808,82044.6,1.03255,333.529,1.75E-05
1746,276.801,82034.5,1.03245,333.525,1.75E-05
1747,276.794,82024.4,1.03234,333.521,1.75E-05
1748,276.788,82014.2,1.03224,333.518,1.75E-05
1749,276.781,82004.1,1.03214,333.514,1.75E-05
1750,276.775,81994,1.03203,333.51,1.75E-05
1751,276.768,81983.9,1.03193,333.506,1.75E-05
1752,276.762,81973.8,1.03183,333.502,1.75E-05
1753,276.755,81963.6,1.03172,333.498,1.75E-05
1754,276.749,81953.5,1.03162,333.494,0.000017546
1755,276.742,81943.4,1.03152,333.49,1.75E-05
1756,276.736,81933.3,1.03141,333.486,1.75E-05
1757,276.729,81923.2,1.03131,333.482,0.000017545
1758,276.723,81913.1,1.03121,333.478,1.75E-05
1759,276.716,81903,1.0311,333.474,1.75E-05
1760,276.71,81892.8,1.031,333.471,0.000017544
1761,276.703,81882.7,1.0309,333.467,1.75E-05
1762,276.697,81872.6,1.0308,333.463,1.75E-05
1763,276.69,81862.5,1.03069,333.459,0.000017543
1764,276.684,81852.4,1.03059,333.455,1.75E-05
1765,276.677,81842.3,1.03049,333.451,1.75E-05
1766,276.671,81832.2,1.03038,333.447,0.000017542
1767,276.664,81822.1,1.03028,333.443,1.75E-05
1768,276.658,81812,1.03018,333.439,1.75E-05
1769,276.651,81801.9,1.03007,333.435,0.000017541
1770,276.645,81791.8,1.02997,333.431,1.75E-05
1771,276.638,81781.7,1.02987,333.427,1.75E-05
1772,276.632,81771.6,1.02976,333.424,0.00001754
1773,276.625,81761.5,1.02966,333.42,1.75E-05
1774,276.619,81751.4,1.02956,333.416,1.75E-05
1775,276.612,81741.3,1.02946,333.412,0.000017539
1776,276.606,81731.2,1.02935,333.408,1.75E-05
1777,276.599,81721.1,1.02925,333.404,1.75E-05
1778,276.593,81711,1.02915,333.4,0.000017538
1779,276.587,81700.9,1.02904,333.396,1.75E-05
1780,276.58,81690.8,1.02894,333.392,1.75E-05
1781,276.573,81680.7,1.02884,333.388,0.000017537
1782,276.567,81670.7,1.02874,333.384,1.75E-05
1783,276.56,81660.6,1.02863,333.38,1.75E-05
1784,276.554,81650.5,1.02853,333.377,0.000017536
1785,276.547,81640.4,1.02843,333.373,1.75E-05
1786,276.541,81630.3,1.02832,333.369,1.75E-05
1787,276.534,81620.2,1.02822,333.365,0.000017535
1788,276.528,81610.1,1.02812,333.361,1.75E-05
1789,276.522,81600.1,1.02802,333.357,1.75E-05
1790,276.515,81590,1.02791,333.353,0.000017534
1791,276.508,81579.9,1.02781,333.349,1.75E-05
1792,276.502,81569.8,1.02771,333.345,1.75E-05
1793,276.495,81559.7,1.0276,333.341,1.75E-05
1794,276.489,81549.7,1.0275,333.337,1.75E-05
1795,276.482,81539.6,1.0274,333.333,1.75E-05
1796,276.476,81529.5,1.0273,333.33,1.75E-05
1797,276.469,81519.4,1.02719,333.326,1.75E-05
1798,276.463,81509.4,1.02709,333.322,1.75E-05
1799,276.457,81499.3,1.02699,333.318,1.75E-05
1800,276.45,81489.2,1.02688,333.314,1.75E-05
1801,276.443,81479.2,1.02678,333.31,1.75E-05
1802,276.437,81469.1,1.02668,333.306,1.75E-05
1803,276.43,81459,1.02658,333.302,1.75E-05
1804,276.424,81448.9,1.02647,333.298,1.75E-05
1805,276.417,81438.9,1.02637,333.294,1.75E-05
1806,276.411,81428.8,1.02627,333.29,1.75E-05
1807,276.404,81418.8,1.02617,333.286,1.75E-05
1808,276.398,81408.7,1.02606,333.283,1.75E-05
1809,276.391,81398.6,1.02596,333.279,1.75E-05
1810,276.385,81388.6,1.02586,333.275,1.75E-05
1811,276.378,81378.5,1.02575,333.271,1.75E-05
1812,276.372,81368.5,1.02565,333.267,1.75E-05
1813,276.365,81358.4,1.02555,333.263,1.75E-05
1814,276.359,81348.3,1.02545,333.259,1.75E-05
1815,276.352,81338.3,1.02534,333.255,1.75E-05
1816,276.346,81328.2,1.02524,333.251,1.75E-05
1817,276.339,81318.2,1.02514,333.247,1.75E-05
1818,276.333,81308.1,1.02504,333.243,1.75E-05
1819,276.326,81298.1,1.02493,333.239,1.75E-05
1820,276.32,81288,1.02483,333.235,1.75E-05
1821,276.313,81278,1.02473,333.232,1.75E-05
1822,276.307,81267.9,1.02463,333.228,1.75E-05
1823,276.3,81257.9,1.02452,333.224,1.75E-05
1824,276.294,81247.8,1.02442,333.22,1.75E-05
1825,276.287,81237.8,1.02432,333.216,1.75E-05
1826,276.281,81227.7,1.02422,333.212,1.75E-05
1827,276.274,81217.7,1.02411,333.208,1.75E-05
1828,276.268,81207.6,1.02401,333.204,1.75E-05
1829,276.261,81197.6,1.02391,333.2,1.75E-05
1830,276.255,81187.6,1.02381,333.196,1.75E-05
1831,276.248,81177.5,1.0237,333.192,1.75E-05
1832,276.242,81167.5,1.0236,333.188,1.75E-05
1833,276.236,81157.5,1.0235,333.185,1.75E-05
1834,276.229,81147.4,1.0234,333.181,1.75E-05
1835,276.222,81137.4,1.02329,333.177,1.75E-05
1836,276.216,81127.3,1.02319,333.173,1.75E-05
1837,276.209,81117.3,1.02309,333.169,1.75E-05
1838,276.203,81107.3,1.02299,333.165,1.75E-05
1839,276.196,81097.2,1.02288,333.161,1.75E-05
1840,276.19,81087.2,1.02278,333.157,1.75E-05
1841,276.183,81077.2,1.02268,333.153,1.75E-05
1842,276.177,81067.2,1.02258,333.149,1.75E-05
1843,276.171,81057.1,1.02247,333.145,1.75E-05
1844,276.164,81047.1,1.02237,333.141,1.75E-05
1845,276.157,81037.1,1.02227,333.137,1.75E-05
1846,276.151,81027.1,1.02217,333.134,1.75E-05
1847,276.144,81017,1.02206,333.13,1.75E-05
1848,276.138,81007,1.02196,333.126,1.75E-05
1849,276.131,80997,1.02186,333.122,1.75E-05
1850,276.125,80987,1.02176,333.118,1.75E-05
1851,276.118,80976.9,1.02165,333.114,1.75E-05
1852,276.112,80966.9,1.02155,333.11,1.75E-05
1853,276.106,80956.9,1.02145,333.106,1.75E-05
1854,276.099,80946.9,1.02135,333.102,1.75E-05
1855,276.092,80936.9,1.02124,333.098,1.75E-05
1856,276.086,80926.9,1.02114,333.094,1.75E-05
1857,276.079,80916.9,1.02104,333.09,1.75E-05
1858,276.073,80906.8,1.02094,333.086,1.75E-05
1859,276.066,80896.8,1.02084,333.083,1.75E-05
1860,276.06,80886.8,1.02073,333.079,1.75E-05
1861,276.053,80876.8,1.02063,333.075,1.75E-05
1862,276.047,80866.8,1.02053,333.071,1.75E-05
1863,276.04,80856.8,1.02043,333.067,1.75E-05
1864,276.034,80846.8,1.02032,333.063,1.75E-05
1865,276.027,80836.8,1.02022,333.059,1.75E-05
1866,276.021,80826.8,1.02012,333.055,1.75E-05
1867,276.014,80816.8,1.02002,333.051,1.75E-05
1868,276.008,80806.8,1.01992,333.047,1.75E-05
1869,276.001,80796.8,1.01981,333.043,1.75E-05
1870,275.995,80786.8,1.01971,333.039,1.75E-05
1871,275.988,80776.8,1.01961,333.036,1.75E-05
1872,275.982,80766.8,1.01951,333.032,1.75E-05
1873,275.975,80756.8,1.0194,333.028,1.75E-05
1874,275.969,80746.8,1.0193,333.024,1.75E-05
1875,275.962,80736.8,1.0192,333.02,1.75E-05
1876,275.956,80726.8,1.0191,333.016,1.75E-05
1877,275.95,80716.8,1.019,333.012,1.75E-05
1878,275.943,80706.8,1.01889,333.008,1.75E-05
1879,275.936,80696.8,1.01879,333.004,1.75E-05
1880,275.93,80686.8,1.01869,333,1.75E-05
1881,275.923,80676.8,1.01859,332.996,1.75E-05
1882,275.917,80666.8,1.01849,332.992,1.75E-05
1883,275.91,80656.9,1.01838,332.988,1.75E-05
1884,275.904,80646.9,1.01828,332.985,1.75E-05
1885,275.897,80636.9,1.01818,332.981,1.75E-05
1886,275.891,80626.9,1.01808,332.977,1.75E-05
1887,275.885,80616.9,1.01797,332.973,1.75E-05
1888,275.878,80606.9,1.01787,332.969,1.75E-05
1889,275.871,80596.9,1.01777,332.965,1.75E-05
1890,275.865,80587,1.01767,332.961,1.75E-05
1891,275.858,80577,1.01757,332.957,1.75E-05
1892,275.852,80567,1.01746,332.953,1.75E-05
1893,275.845,80557,1.01736,332.949,1.75E-05
1894,275.839,80547.1,1.01726,332.945,1.75E-05
1895,275.832,80537.1,1.01716,332.941,1.75E-05
1896,275.826,80527.1,1.01706,332.937,0.000017499
1897,275.82,80517.1,1.01695,332.934,1.75E-05
1898,275.813,80507.2,1.01685,332.93,1.75E-05
1899,275.806,80497.2,1.01675,332.926,0.000017498
1900,275.8,80487.2,1.01665,332.922,1.75E-05
1901,275.793,80477.2,1.01655,332.918,1.75E-05
1902,275.787,80467.3,1.01644,332.914,0.000017497
1903,275.78,80457.3,1.01634,332.91,1.75E-05
1904,275.774,80447.3,1.01624,332.906,1.75E-05
1905,275.767,80437.4,1.01614,332.902,0.000017496
1906,275.761,80427.4,1.01604,332.898,1.75E-05
1907,275.754,80417.5,1.01593,332.894,1.75E-05
1908,275.748,80407.5,1.01583,332.89,0.000017495
1909,275.741,80397.5,1.01573,332.886,1.75E-05
1910,275.735,80387.6,1.01563,332.883,1.75E-05
1911,275.728,80377.6,1.01553,332.879,0.000017494
1912,275.722,80367.7,1.01543,332.875,1.75E-05
1913,275.715,80357.7,1.01532,332.871,1.75E-05
1914,275.709,80347.7,1.01522,332.867,0.000017493
1915,275.702,80337.8,1.01512,332.863,1.75E-05
1916,275.696,80327.8,1.01502,332.859,1.75E-05
1917,275.689,80317.9,1.01492,332.855,0.000017492
1918,275.683,80307.9,1.01481,332.851,1.75E-05
1919,275.676,80298,1.01471,332.847,1.75E-05
1920,275.67,80288,1.01461,332.843,0.000017491
1921,275.663,80278.1,1.01451,332.839,1.75E-05
1922,275.657,80268.1,1.01441,332.835,1.75E-05
1923,275.65,80258.2,1.01431,332.832,0.00001749
1924,275.644,80248.2,1.0142,332.828,1.75E-05
1925,275.637,80238.3,1.0141,332.824,1.75E-05
1926,275.631,80228.3,1.014,332.82,0.000017489
1927,275.624,80218.4,1.0139,332.816,1.75E-05
1928,275.618,80208.5,1.0138,332.812,1.75E-05
1929,275.611,80198.5,1.01369,332.808,0.000017488
1930,275.605,80188.6,1.01359,332.804,1.75E-05
1931,275.599,80178.6,1.01349,332.8,1.75E-05
1932,275.592,80168.7,1.01339,332.796,0.000017487
1933,275.585,80158.8,1.01329,332.792,1.75E-05
1934,275.579,80148.8,1.01319,332.788,1.75E-05
1935,275.572,80138.9,1.01308,332.784,0.000017486
1936,275.566,80128.9,1.01298,332.781,1.75E-05
1937,275.559,80119,1.01288,332.777,1.75E-05
1938,275.553,80109.1,1.01278,332.773,0.000017485
1939,275.546,80099.2,1.01268,332.769,1.75E-05
1940,275.54,80089.2,1.01258,332.765,1.75E-05
1941,275.534,80079.3,1.01247,332.761,0.000017484
1942,275.527,80069.4,1.01237,332.757,1.75E-05
1943,275.52,80059.4,1.01227,332.753,1.75E-05
1944,275.514,80049.5,1.01217,332.749,1.75E-05
1945,275.507,80039.6,1.01207,332.745,1.75E-05
1946,275.501,80029.7,1.01197,332.741,1.75E-05
1947,275.494,80019.7,1.01186,332.737,1.75E-05
1948,275.488,80009.8,1.01176,332.733,1.75E-05
1949,275.481,79999.9,1.01166,332.729,1.75E-05
1950,275.475,79990,1.01156,332.726,1.75E-05
1951,275.468,79980.1,1.01146,332.722,1.75E-05
1952,275.462,79970.1,1.01136,332.718,1.75E-05
1953,275.455,79960.2,1.01125,332.714,1.75E-05
1954,275.449,79950.3,1.01115,332.71,1.75E-05
1955,275.442,79940.4,1.01105,332.706,1.75E-05
1956,275.436,79930.5,1.01095,332.702,1.75E-05
1957,275.429,79920.6,1.01085,332.698,1.75E-05
1958,275.423,79910.6,1.01075,332.694,1.75E-05
1959,275.416,79900.7,1.01065,332.69,1.75E-05
1960,275.41,79890.8,1.01054,332.686,1.75E-05
1961,275.403,79880.9,1.01044,332.682,1.75E-05
1962,275.397,79871,1.01034,332.678,1.75E-05
1963,275.39,79861.1,1.01024,332.675,1.75E-05
1964,275.384,79851.2,1.01014,332.671,1.75E-05
1965,275.377,79841.3,1.01004,332.667,1.75E-05
1966,275.371,79831.4,1.00994,332.663,1.75E-05
1967,275.364,79821.5,1.00983,332.659,1.75E-05
1968,275.358,79811.6,1.00973,332.655,1.75E-05
1969,275.351,79801.7,1.00963,332.651,1.75E-05
1970,275.345,79791.8,1.00953,332.647,1.75E-05
1971,275.338,79781.9,1.00943,332.643,1.75E-05
1972,275.332,79772,1.00933,332.639,1.75E-05
1973,275.325,79762.1,1.00923,332.635,1.75E-05
1974,275.319,79752.2,1.00912,332.631,1.75E-05
1975,275.313,79742.3,1.00902,332.627,1.75E-05
1976,275.306,79732.4,1.00892,332.623,1.75E-05
1977,275.299,79722.5,1.00882,332.62,1.75E-05
1978,275.293,79712.6,1.00872,332.616,1.75E-05
1979,275.286,79702.7,1.00862,332.612,1.75E-05
1980,275.28,79692.8,1.00852,332.608,1.75E-05
1981,275.273,79682.9,1.00841,332.604,1.75E-05
1982,275.267,79673,1.00831,332.6,1.75E-05
1983,275.26,79663.2,1.00821,332.596,1.75E-05
1984,275.254,79653.3,1.00811,332.592,1.75E-05
1985,275.248,79643.4,1.00801,332.588,1.75E-05
1986,275.241,79633.5,1.00791,332.584,1.75E-05
1987,275.234,79623.6,1.00781,332.58,1.75E-05
1988,275.228,79613.7,1.00771,332.576,1.75E-05
1989,275.221,79603.8,1.0076,332.572,1.75E-05
1990,275.215,79594,1.0075,332.569,1.75E-05
1991,275.208,79584.1,1.0074,332.565,1.75E-05
1992,275.202,79574.2,1.0073,332.561,1.75E-05
1993,275.195,79564.3,1.0072,332.557,1.75E-05
1994,275.189,79554.5,1.0071,332.553,1.75E-05
1995,275.183,79544.6,1.007,332.549,1.75E-05
1996,275.176,79534.7,1.0069,332.545,1.75E-05
1997,275.169,79524.8,1.00679,332.541,1.75E-05
1998,275.163,79515,1.00669,332.537,1.75E-05
1999,275.156,79505.1,1.00659,332.533,1.75E-05
2000,275.15,79495.2,1.00649,332.529,1.75E-05
2001,275.143,79485.3,1.00639,332.525,1.75E-05
2002,275.137,79475.5,1.00629,332.521,1.75E-05
2003,275.13,79465.6,1.00619,332.517,1.75E-05
2004,275.124,79455.7,1.00609,332.514,1.75E-05
2005,275.117,79445.9,1.00598,332.51,1.75E-05
2006,275.111,79436,1.00588,332.506,1.75E-05
2007,275.104,79426.1,1.00578,332.502,1.75E-05
2008,275.098,79416.3,1.00568,332.498,1.75E-05
2009,275.091,79406.4,1.00558,332.494,1.75E-05
2010,275.085,79396.6,1.00548,332.49,1.75E-05
2011,275.078,79386.7,1.00538,332.486,1.75E-05
2012,275.072,79376.8,1.00528,332.482,1.75E-05
2013,275.065,79367,1.00518,332.478,1.75E-05
2014,275.059,79357.1,1.00507,332.474,1.75E-05
2015,275.052,79347.3,1.00497,332.47,1.75E-05
2016,275.046,79337.4,1.00487,332.466,1.75E-05
2017,275.039,79327.6,1.00477,332.462,1.75E-05
2018,275.033,79317.7,1.00467,332.459,1.75E-05
2019,275.026,79307.9,1.00457,332.455,1.75E-05
2020,275.02,79298,1.00447,332.451,1.75E-05
2021,275.013,79288.2,1.00437,332.447,1.75E-05
2022,275.007,79278.3,1.00427,332.443,1.75E-05
2023,275,79268.5,1.00416,332.439,1.75E-05
2024,274.994,79258.6,1.00406,332.435,1.75E-05
2025,274.987,79248.8,1.00396,332.431,1.75E-05
2026,274.981,79238.9,1.00386,332.427,1.75E-05
2027,274.974,79229.1,1.00376,332.423,1.75E-05
2028,274.968,79219.2,1.00366,332.419,1.75E-05
2029,274.962,79209.4,1.00356,332.415,1.75E-05
2030,274.955,79199.6,1.00346,332.411,1.75E-05
2031,274.948,79189.7,1.00336,332.407,1.75E-05
2032,274.942,79179.9,1.00326,332.404,1.75E-05
2033,274.935,79170,1.00316,332.4,1.75E-05
2034,274.929,79160.2,1.00305,332.396,1.75E-05
2035,274.922,79150.4,1.00295,332.392,1.75E-05
2036,274.916,79140.5,1.00285,332.388,1.75E-05
2037,274.909,79130.7,1.00275,332.384,1.75E-05
2038,274.903,79120.9,1.00265,332.38,1.75E-05
2039,274.897,79111,1.00255,332.376,1.75E-05
2040,274.89,79101.2,1.00245,332.372,1.75E-05
2041,274.883,79091.4,1.00235,332.368,1.75E-05
2042,274.877,79081.5,1.00225,332.364,1.75E-05
2043,274.87,79071.7,1.00215,332.36,1.75E-05
2044,274.864,79061.9,1.00205,332.356,1.74E-05
2045,274.857,79052.1,1.00194,332.352,1.74E-05
2046,274.851,79042.2,1.00184,332.349,1.74E-05
2047,274.844,79032.4,1.00174,332.345,1.74E-05
2048,274.838,79022.6,1.00164,332.341,1.74E-05
